Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
550.0,2.00258417323,
551.0,2.00336542323,
552.0,2.00414667323,
553.0,2.00492792323,
554.0,2.00570917323,
555.0,2.00649042323,
556.0,2.00609979823,
557.0,2.00570917323,
558.0,2.00531854823,
559.0,2.00551386073,
560.0,2.00570917323,
561.0,2.00590448573,
562.0,2.00580682948,
563.0,2.00570917323,
564.0,2.00561151698,
565.0,2.0056603451,
566.0,2.00570917323,
567.0,2.00568475917,
568.0,2.0056969662,
569.0,2.00570917323,
570.0,2.00572138026,
571.0,2.00571527674,
572.0,2.00570917323,
573.0,2.00571222499,
574.0,2.00571527674,
575.0,2.00571375086,
576.0,2.0057145138,
577.0,2.00571413233,
578.0,2.00571375086,
579.0,1.90571375086,
580.0,1.95571375086,
581.0,2.00571375086,
582.0,2.05571375086,
583.0,2.03071375086,
584.0,2.00571375086,
585.0,1.98071375086,
586.0,1.99321375086,
587.0,2.00571375086,
588.0,2.01821375086,
589.0,2.01196375086,
590.0,2.00571375086,
591.0,1.99946375086,
592.0,2.00258875086,
593.0,2.00102625086,
594.0,2.00180750086,
595.0,2.00258875086,
596.0,2.00337000086,
597.0,2.00415125086,
598.0,2.00493250086,
599.0,2.00571375086,
600.0,2.00649500086,
601.0,2.00610437586,
602.0,2.00571375086,
603.0,2.00532312586,
604.0,2.00551843836,
605.0,2.00571375086,
606.0,2.00590906336,
607.0,2.00581140711,
608.0,2.00586023524,
609.0,2.00590906336,
610.0,2.0058846493,
611.0,2.00586023524,
612.0,2.00587244227,
613.0,2.0058846493,
614.0,2.00587854579,
615.0,2.00587244227,
616.0,2.00586633875,
617.0,2.00586023524,
618.0,2.00585413172,
619.0,2.00585718348,
620.0,2.00586023524,
621.0,2.00585870936,
622.0,2.0058594723,
623.0,2.00586023524,
624.0,2.00585985377,
625.0,2.0058594723,
626.0,1.9058594723,
627.0,1.9558594723,
628.0,2.0058594723,
629.0,2.0558594723,
630.0,2.0308594723,
631.0,2.0058594723,
632.0,1.9808594723,
633.0,1.9933594723,
634.0,2.0058594723,
635.0,2.0183594723,
636.0,2.0121094723,
637.0,2.0058594723,
638.0,1.9996094723,
639.0,2.0027344723,
640.0,2.0011719723,
641.0,2.0019532223,
642.0,2.0027344723,
643.0,2.0035157223,
644.0,2.0042969723,
645.0,2.0050782223,
646.0,2.0058594723,
647.0,2.0066407223,
648.0,2.0062500973,
649.0,2.0058594723,
650.0,2.0054688473,
651.0,2.0056641598,
652.0,2.0058594723,
653.0,2.00576181605,
654.0,2.0056641598,
655.0,2.00571298792,
656.0,2.00568857386,
657.0,2.0056641598,
658.0,2.00567636683,
659.0,2.00567026332,
660.0,2.0056641598,
661.0,2.00565805628,
662.0,2.00566110804,
663.0,2.0056641598,
664.0,2.00566263392,
665.0,2.00566339686,
666.0,2.0056641598,
667.0,2.00566492274,
668.0,2.00566454127,
669.0,1.90566454127,
670.0,1.95566454127,
671.0,2.00566454127,
672.0,2.05566454127,
673.0,2.03066454127,
674.0,2.00566454127,
675.0,1.98066454127,
676.0,1.99316454127,
677.0,2.00566454127,
678.0,2.01816454127,
679.0,2.01191454127,
680.0,2.00566454127,
681.0,1.99941454127,
682.0,2.00253954127,
683.0,2.00566454127,
684.0,2.00878954127,
685.0,2.00722704127,
686.0,2.00566454127,
687.0,2.00410204127,
688.0,2.00488329127,
689.0,2.00566454127,
690.0,2.00644579127,
691.0,2.00605516627,
692.0,2.00566454127,
693.0,2.00527391627,
694.0,2.00546922877,
695.0,2.00566454127,
696.0,2.00585985377,
697.0,2.00576219752,
698.0,2.00566454127,
699.0,2.00556688502,
700.0,2.00561571314,
701.0,2.00566454127,
702.0,2.00571336939,
703.0,2.00576219752,
704.0,2.00573778346,
705.0,2.00571336939,
706.0,2.00568895533,
707.0,2.00570116236,
708.0,2.00569505885,
709.0,2.00568895533,
710.0,2.00569200709,
711.0,2.00569505885,
712.0,2.00569811061,
713.0,2.00569658473,
714.0,2.00569505885,
715.0,2.00569353297,
716.0,2.00569429591,
717.0,2.00569505885,
718.0,2.00569582179,
719.0,2.00569544032,
720.0,2.00569505885,
721.0,2.00569467738,
722.0,2.00569429591,
723.0,2.00569448664,
724.0,2.00569467738,
725.0,2.00569486811,
726.0,2.00569505885,
727.0,2.00569496348,
728.0,2.00569486811,
729.0,2.00569477275,
730.0,2.00569467738,
731.0,2.00569472506,
732.0,2.00569477275,
733.0,2.00569482043,
734.0,2.00569486811,
735.0,2.00569484427,
736.0,2.00569482043,
737.0,2.00569483235,
738.0,2.00569484427,
739.0,2.00569483831,
740.0,2.00569483235,
741.0,2.00569483533,
742.0,2.00569483384,
743.0,2.00569483235,
744.0,2.0056948331,
745.0,2.00569483384,
746.0,2.00569483347,
747.0,2.00569483365,
748.0,2.00569483356,
749.0,2.00569483347,
750.0,2.00569483351,
751.0,2.00569483356,
752.0,2.00569483361,
753.0,1.90569483361,
754.0,1.95569483361,
755.0,2.00569483361,
756.0,2.05569483361,
757.0,2.03069483361,
758.0,2.00569483361,
759.0,1.98069483361,
760.0,1.99319483361,
761.0,2.00569483361,
762.0,2.01819483361,
763.0,2.01194483361,
764.0,2.00569483361,
765.0,1.99944483361,
766.0,2.00256983361,
767.0,2.00569483361,
768.0,2.00881983361,
769.0,2.00725733361,
770.0,2.00569483361,
771.0,2.00413233361,
772.0,2.00491358361,
773.0,2.00569483361,
774.0,2.00647608361,
775.0,2.00608545861,
776.0,2.00569483361,
777.0,2.00530420861,
778.0,2.00549952111,
779.0,2.00540186486,
780.0,2.00545069298,
781.0,2.00549952111,
782.0,2.00547510704,
783.0,2.00548731408,
784.0,2.00549952111,
785.0,2.00551172814,
786.0,2.00550562462,
787.0,2.00549952111,
788.0,2.00549341759,
789.0,2.00549646935,
790.0,2.00549494347,
791.0,2.00549341759,
792.0,2.00549418053,
793.0,2.00549379906,
794.0,2.0054939898,
795.0,2.00549418053,
796.0,2.00549408516,
797.0,2.0054939898,
798.0,2.00549403748,
799.0,2.00549408516,
800.0,1.90549408516,
801.0,1.95549408516,
802.0,2.00549408516,
803.0,2.05549408516,
804.0,2.03049408516,
805.0,2.00549408516,
806.0,1.98049408516,
807.0,1.99299408516,
808.0,2.00549408516,
809.0,2.01799408516,
810.0,2.01174408516,
811.0,2.01486908516,
812.0,2.01799408516,
813.0,2.01643158516,
814.0,2.01486908516,
815.0,2.01565033516,
816.0,2.01643158516,
817.0,2.01604096016,
818.0,2.01565033516,
819.0,2.01584564766,
820.0,2.01604096016,
821.0,2.01594330391,
822.0,2.01584564766,
823.0,2.01589447579,
824.0,2.01594330391,
825.0,2.01591888985,
826.0,2.01593109688,
827.0,2.01594330391,
828.0,2.0159372004,
829.0,2.01593109688,
830.0,2.01593414864,
831.0,2.0159372004,
832.0,2.01594025216,
833.0,2.01593872628,
834.0,2.01593948922,
835.0,2.01594025216,
836.0,2.01593987069,
837.0,2.01594006142,
838.0,2.01593996605,
839.0,2.01593987069,
840.0,1.91593987069,
841.0,1.96593987069,
842.0,2.01593987069,
843.0,2.06593987069,
844.0,2.04093987069,
845.0,2.01593987069,
846.0,1.99093987069,
847.0,2.00343987069,
848.0,2.01593987069,
849.0,2.00968987069,
850.0,2.00343987069,
851.0,1.99718987069,
852.0,2.00031487069,
853.0,1.99875237069,
854.0,1.99718987069,
855.0,1.99797112069,
856.0,1.99875237069,
857.0,1.99836174569,
858.0,1.99855705819,
859.0,1.99875237069,
860.0,1.99865471444,
861.0,1.99855705819,
862.0,1.99860588631,
863.0,1.99858147225,
864.0,1.99855705819,
865.0,1.99856926522,
866.0,1.9985631617,
867.0,1.99855705819,
868.0,1.99856010994,
869.0,1.9985631617,
870.0,1.99856621346,
871.0,1.99856468758,
872.0,1.99856545052,
873.0,1.99856621346,
874.0,1.9985669764,
875.0,1.99856659493,
876.0,1.99856621346,
877.0,1.99856583199,
878.0,1.89856583199,
879.0,1.94856583199,
880.0,1.99856583199,
881.0,2.04856583199,
882.0,2.02356583199,
883.0,1.99856583199,
884.0,1.97356583199,
885.0,1.98606583199,
886.0,1.99856583199,
887.0,2.01106583199,
888.0,2.02356583199,
889.0,2.01731583199,
890.0,2.01106583199,
891.0,2.00481583199,
892.0,1.99856583199,
893.0,2.00169083199,
894.0,2.00481583199,
895.0,2.00794083199,
896.0,2.00637833199,
897.0,2.00481583199,
898.0,2.00559708199,
899.0,2.00637833199,
900.0,2.00715958199,
901.0,2.00676895699,
902.0,2.00637833199,
903.0,2.00598770699,
904.0,2.00618301949,
905.0,2.00637833199,
906.0,2.00628067574,
907.0,2.00618301949,
908.0,2.00608536324,
909.0,2.00613419136,
910.0,2.0061097773,
911.0,2.00608536324,
912.0,2.00606094918,
913.0,2.00607315621,
914.0,2.00606705269,
915.0,2.00607010445,
916.0,2.00607315621,
917.0,2.00607620797,
918.0,2.00607468209,
919.0,2.00607544503,
920.0,2.00607620797,
921.0,2.0060758265,
922.0,2.00607601723,
923.0,2.00607592186,
924.0,2.0060758265,
925.0,2.00607573113,
926.0,1.90607573113,
927.0,1.95607573113,
928.0,2.00607573113,
929.0,2.05607573113,
930.0,2.03107573113,
931.0,2.00607573113,
932.0,1.98107573113,
933.0,1.99357573113,
934.0,2.00607573113,
935.0,2.01857573113,
936.0,2.01232573113,
937.0,2.01545073113,
938.0,2.01857573113,
939.0,2.02170073113,
940.0,2.02013823113,
941.0,2.01857573113,
942.0,2.01935698113,
943.0,2.01896635613,
944.0,2.01857573113,
945.0,2.01818510613,
946.0,2.01838041863,
947.0,2.01828276238,
948.0,2.0183315905,
949.0,2.01838041863,
950.0,2.01842924675,
951.0,2.01840483269,
952.0,2.01841703972,
953.0,2.01842924675,
954.0,2.01842314324,
955.0,2.01841703972,
956.0,2.01842009148,
957.0,2.01842314324,
958.0,2.01842161736,
959.0,2.01842009148,
960.0,2.0184185656,
961.0,2.01841932854,
962.0,2.01841894707,
963.0,2.0184185656,
964.0,2.01841875634,
965.0,2.01841894707,
966.0,1.91841894707,
967.0,1.96841894707,
968.0,2.01841894707,
969.0,2.06841894707,
970.0,2.04341894707,
971.0,2.01841894707,
972.0,1.99341894707,
973.0,2.00591894707,
974.0,2.01841894707,
975.0,2.01216894707,
976.0,2.01529394707,
977.0,2.01841894707,
978.0,2.02154394707,
979.0,2.02466894707,
980.0,2.02310644707,
981.0,2.02154394707,
982.0,2.02232519707,
983.0,2.02193457207,
984.0,2.02154394707,
985.0,2.02115332207,
986.0,1.92115332207,
987.0,1.97115332207,
988.0,2.02115332207,
989.0,2.07115332207,
990.0,2.04615332207,
991.0,2.02115332207,
992.0,1.99615332207,
993.0,2.00865332207,
994.0,2.02115332207,
995.0,2.01490332207,
996.0,2.00865332207,
997.0,2.00240332207,
998.0,2.00552832207,
999.0,2.00865332207,
